Year,Date_Collected,Hatch_Date,TL,Stage,Stage2,RM,DOY,meanC
2017,5/24/2017,5/9/2017,12.4,FM,2,9.6,143,11.46153846
2017,5/24/2017,5/9/2017,12.5,FM,2,8.1,143,11.46153846
2017,5/24/2017,5/9/2017,12.5,FM,2,8.1,143,11.46153846
2017,5/24/2017,5/8/2017,12.6,FM,2,8.1,143,11.46153846
2017,5/24/2017,5/8/2017,12.6,FM,2,8.1,143,11.46153846
2017,5/24/2017,5/8/2017,12.6,FM,2,8.1,143,11.46153846
2017,5/24/2017,5/8/2017,12.8,FM,2,9.6,143,11.46153846
2017,5/24/2017,5/8/2017,12.8,FM,2,9.6,143,11.46153846
2017,5/24/2017,5/8/2017,12.8,FM,2,8.1,143,11.46153846
2017,5/24/2017,5/7/2017,12.9,FM,2,10,143,11.46153846
2017,5/24/2017,5/7/2017,12.9,FM,2,9.6,143,11.46153846
2017,5/24/2017,5/7/2017,13,FM,2,8.1,143,11.46153846
2017,5/24/2017,5/7/2017,13,FM,2,8.1,143,11.46153846
2017,5/24/2017,5/7/2017,13,FM,2,8.1,143,11.46153846
2017,5/24/2017,5/7/2017,13,FM,2,8.1,143,11.46153846
2017,5/24/2017,5/7/2017,13.1,FM,2,8.1,143,11.46153846
2017,5/24/2017,5/7/2017,13.1,FM,2,8.1,143,11.46153846
2017,5/24/2017,5/7/2017,13.1,FM,2,8.1,143,11.46153846
2017,5/24/2017,5/7/2017,13.1,FM,2,8.1,143,11.46153846
2017,5/24/2017,5/6/2017,13.2,FM,2,8.1,143,11.46153846
2017,5/24/2017,5/6/2017,13.2,FM,2,8.1,143,11.46153846
2017,5/24/2017,5/6/2017,13.3,FM,2,9.6,143,11.46153846
2017,5/24/2017,5/5/2017,13.5,FM,2,99.3,143,11.46153846
2017,5/24/2017,5/5/2017,13.6,FM,2,8.1,143,11.46153846
2017,5/24/2017,5/5/2017,13.7,FM,2,8.1,143,11.46153846
2017,5/24/2017,5/4/2017,13.8,FM,2,8.1,143,11.46153846
2017,5/24/2017,4/29/2017,15.3,FM,2,8.1,143,11.46153846
2017,5/25/2017,5/13/2017,11.4,FM,2,84.1,144,11.58076923
2017,6/13/2017,5/31/2017,11.9,FM,2,119.5,163,14.23076923
2017,6/13/2017,5/29/2017,12.4,FM,2,106.5,163,14.23076923
2017,6/15/2017,6/2/2017,11.7,FM,2,8.1,165,14.23461538
2017,6/15/2017,6/1/2017,12.2,FM,2,7,165,14.23461538
2017,6/15/2017,5/30/2017,12.7,FM,2,8.1,165,14.23461538
2017,7/10/2017,6/30/2017,11,FM,2,64.5,190,20.45192308
2017,7/11/2017,7/1/2017,11,FM,2,56.4,191,21.08269231
2017,7/12/2017,7/3/2017,10.6,FM,2,25.2,192,21.73653846
2017,7/12/2017,7/1/2017,11.2,FM,2,26,192,21.73653846
2017,7/23/2017,7/15/2017,10.3,FM,2,137.3,203,25.11923077
2018,4/23/2018,4/14/2018,10.6,FM,2,57.9,112,11.75384615
2018,4/23/2018,4/14/2018,10.6,FM,2,57.9,112,11.75384615
2018,4/23/2018,4/13/2018,10.9,FM,2,59.8,112,11.75384615
2018,4/23/2018,4/13/2018,11,FM,2,57.9,112,11.75384615
2018,4/24/2018,4/16/2018,10.2,FM,2,43.9,113,11.91538462
2018,4/24/2018,4/13/2018,11.3,FM,2,41.5,113,11.91538462
2018,4/24/2018,4/12/2018,11.4,FM,2,41.5,113,11.91538462
2018,4/25/2018,4/17/2018,10.2,FM,2,91.5,114,12.06923077
2018,4/25/2018,4/17/2018,10.4,FM,2,91.5,114,12.06923077
2018,4/25/2018,4/17/2018,10.4,FM,2,91.5,114,12.06923077
2018,4/25/2018,4/17/2018,10.4,FM,2,91.5,114,12.06923077
2018,4/25/2018,4/16/2018,10.6,FM,2,91.5,114,12.06923077
2018,4/25/2018,4/16/2018,10.6,FM,2,91.5,114,12.06923077
2018,4/25/2018,4/15/2018,10.8,FM,2,91.5,114,12.06923077
2018,4/25/2018,4/15/2018,10.8,FM,2,91.5,114,12.06923077
2018,4/25/2018,4/15/2018,10.8,FM,2,91.5,114,12.06923077
2018,4/25/2018,4/15/2018,10.9,FM,2,91.5,114,12.06923077
2018,4/25/2018,4/15/2018,11,FM,2,90.7,114,12.06923077
2018,4/25/2018,4/15/2018,11,FM,2,90.7,114,12.06923077
2018,4/25/2018,4/14/2018,11.3,FM,2,19.7,114,12.06923077
2018,4/25/2018,4/14/2018,11.3,FM,2,91.5,114,12.06923077
2018,4/25/2018,4/14/2018,11.3,FM,2,91.5,114,12.06923077
2018,4/25/2018,4/13/2018,11.4,FM,2,91.5,114,12.06923077
2018,4/25/2018,4/13/2018,11.6,FM,2,90.7,114,12.06923077
2018,4/25/2018,4/12/2018,11.8,FM,2,90.7,114,12.06923077
2018,4/25/2018,4/12/2018,11.9,FM,2,90.7,114,12.06923077
2018,4/25/2018,4/10/2018,12.3,FM,2,91.5,114,12.06923077
2018,4/25/2018,4/5/2018,14,FM,2,91.5,114,12.06923077
2018,4/25/2018,4/5/2018,14,FM,2,91.5,114,12.06923077
2018,4/25/2018,4/5/2018,14,FM,2,91.5,114,12.06923077
2018,4/25/2018,4/5/2018,14,FM,2,91.5,114,12.06923077
2018,4/25/2018,4/5/2018,14,FM,2,91.5,114,12.06923077
2018,4/25/2018,4/5/2018,14,FM,2,91.5,114,12.06923077
2018,4/25/2018,4/5/2018,14,FM,2,91.5,114,12.06923077
2018,4/25/2018,4/5/2018,14,FM,2,91.5,114,12.06923077
2018,4/26/2018,4/16/2018,10.8,FM,2,85.3,115,12.49230769
2018,4/26/2018,4/15/2018,11.1,FM,2,77.,115,12.49230769
2018,4/26/2018,4/15/2018,11.1,FM,2,85.3,115,12.49230769
2018,4/26/2018,4/14/2018,11.4,FM,2,5.8,115,12.49230769
2018,4/26/2018,4/14/2018,11.4,FM,2,83.2,115,12.49230769
2018,4/26/2018,4/13/2018,11.8,FM,2,83.2,115,12.49230769
2018,4/26/2018,4/12/2018,12.2,FM,2,5.8,115,12.49230769
2018,4/26/2018,4/11/2018,12.5,FM,2,5.8,115,12.49230769
2018,4/26/2018,4/9/2018,13,FM,2,85.3,115,12.49230769
2018,5/19/2018,5/8/2018,11.2,FM,2,73.5,138,17.96153846
2018,5/19/2018,5/8/2018,11.3,FM,2,71.5,138,17.96153846
2018,5/19/2018,5/7/2018,11.4,FM,2,71.5,138,17.96153846
2018,5/19/2018,5/7/2018,11.4,FM,2,75.8,138,17.96153846
2018,5/19/2018,5/6/2018,11.9,FM,2,71.5,138,17.96153846
2018,5/19/2018,5/4/2018,12.5,FM,2,73.5,138,17.96153846
2018,5/19/2018,5/2/2018,12.9,FM,2,75.8,138,17.96153846
2018,5/20/2018,5/14/2018,9.8,FM,2,57.9,139,18.06153846
2018,5/20/2018,5/13/2018,9.9,FM,2,59.7,139,18.06153846
2018,5/20/2018,5/13/2018,10.1,FM,2,57.9,139,18.06153846
2018,5/20/2018,5/12/2018,10.2,FM,2,57.9,139,18.06153846
2018,5/20/2018,5/12/2018,10.4,FM,2,68.4,139,18.06153846
2018,5/20/2018,5/11/2018,10.6,FM,2,57.9,139,18.06153846
2018,5/20/2018,5/11/2018,10.6,FM,2,57.9,139,18.06153846
2018,5/20/2018,5/11/2018,10.7,FM,2,57.9,139,18.06153846
2018,5/20/2018,5/11/2018,10.7,FM,2,57.9,139,18.06153846
2018,5/20/2018,5/11/2018,10.7,FM,2,57.9,139,18.06153846
2018,5/20/2018,5/10/2018,10.8,FM,2,57.9,139,18.06153846
2018,5/20/2018,5/10/2018,10.8,FM,2,57.9,139,18.06153846
2018,5/20/2018,5/10/2018,11,FM,2,57.9,139,18.06153846
2018,5/20/2018,5/9/2018,11.1,FM,2,57.9,139,18.06153846
2018,5/20/2018,5/9/2018,11.1,FM,2,57.9,139,18.06153846
2018,5/20/2018,5/9/2018,11.1,FM,2,57.9,139,18.06153846
2018,5/20/2018,5/9/2018,11.2,FM,2,57.9,139,18.06153846
2018,5/20/2018,5/9/2018,11.3,FM,2,57.9,139,18.06153846
2018,5/20/2018,5/8/2018,11.4,FM,2,57.9,139,18.06153846
2018,5/20/2018,5/8/2018,11.4,FM,2,57.9,139,18.06153846
2018,5/20/2018,5/8/2018,11.4,FM,2,57.9,139,18.06153846
2018,5/20/2018,5/8/2018,11.5,FM,2,57.9,139,18.06153846
2018,5/20/2018,5/8/2018,11.5,FM,2,57.9,139,18.06153846
2018,5/20/2018,5/8/2018,11.5,FM,2,57.9,139,18.06153846
2018,5/20/2018,5/8/2018,11.5,FM,2,57.9,139,18.06153846
2018,5/20/2018,5/8/2018,11.6,FM,2,57.9,139,18.06153846
2018,5/20/2018,5/8/2018,11.6,FM,2,57.9,139,18.06153846
2018,5/20/2018,5/7/2018,11.7,FM,2,57.9,139,18.06153846
2018,5/20/2018,5/7/2018,11.7,FM,2,57.9,139,18.06153846
2018,5/20/2018,5/7/2018,11.9,FM,2,57.9,139,18.06153846
2018,5/20/2018,5/6/2018,12,FM,2,57.9,139,18.06153846
2018,5/20/2018,5/6/2018,12.1,FM,2,57.9,139,18.06153846
2018,5/20/2018,5/6/2018,12.1,FM,2,57.9,139,18.06153846
2018,5/20/2018,5/6/2018,12.2,FM,2,59.7,139,18.06153846
2018,5/20/2018,5/5/2018,12.3,FM,2,57.9,139,18.06153846
2018,5/20/2018,5/5/2018,12.3,FM,2,57.9,139,18.06153846
2018,5/20/2018,5/5/2018,12.4,FM,2,57.9,139,18.06153846
2018,5/20/2018,5/5/2018,12.4,FM,2,57.9,139,18.06153846
2018,5/20/2018,5/5/2018,12.5,FM,2,57.9,139,18.06153846
2018,5/20/2018,5/4/2018,12.6,FM,2,57.9,139,18.06153846
2018,5/20/2018,5/4/2018,12.8,FM,2,57.9,139,18.06153846
2018,5/20/2018,5/4/2018,12.8,FM,2,57.9,139,18.06153846
2018,5/20/2018,5/3/2018,12.9,FM,2,57.9,139,18.06153846
2018,5/20/2018,5/3/2018,12.9,FM,2,57.9,139,18.06153846
2018,5/20/2018,5/3/2018,12.9,FM,2,147.1,139,18.06153846
2018,5/20/2018,5/3/2018,13.1,FM,2,57.9,139,18.06153846
2018,5/20/2018,5/2/2018,13.2,FM,2,57.9,139,18.06153846
2018,5/20/2018,4/30/2018,13.9,FM,2,57.9,139,18.06153846
2018,5/22/2018,5/20/2018,8.6,FM,2,24.8,141,18.05
2018,5/22/2018,5/17/2018,9.4,FM,2,24.8,141,18.05
2018,5/22/2018,5/16/2018,9.7,FM,2,24.8,141,18.05
2018,5/22/2018,5/15/2018,9.9,FM,2,24.8,141,18.05
2018,5/22/2018,5/15/2018,10,FM,2,24.8,141,18.05
2018,5/22/2018,5/15/2018,10,FM,2,24.8,141,18.05
2018,5/22/2018,5/15/2018,10,FM,2,24.8,141,18.05
2018,5/22/2018,5/15/2018,10.1,FM,2,24.8,141,18.05
2018,5/22/2018,5/14/2018,10.3,FM,2,24.8,141,18.05
2018,5/22/2018,5/14/2018,10.3,FM,2,24.8,141,18.05
2018,5/22/2018,5/14/2018,10.3,FM,2,24.8,141,18.05
2018,5/22/2018,5/14/2018,10.3,FM,2,24.8,141,18.05
2018,5/22/2018,5/14/2018,10.3,FM,2,24.8,141,18.05
2018,5/22/2018,5/14/2018,10.3,FM,2,28.3,141,18.05
2018,5/22/2018,5/14/2018,10.3,FM,2,28.3,141,18.05
2018,5/22/2018,5/14/2018,10.4,FM,2,24.8,141,18.05
2018,5/22/2018,5/14/2018,10.4,FM,2,24.8,141,18.05
2018,5/22/2018,5/14/2018,10.4,FM,2,24.8,141,18.05
2018,5/22/2018,5/14/2018,10.4,FM,2,24.8,141,18.05
2018,5/22/2018,5/14/2018,10.4,FM,2,28.3,141,18.05
2018,5/22/2018,5/14/2018,10.4,FM,2,28.3,141,18.05
2018,5/22/2018,5/13/2018,10.5,FM,2,24.8,141,18.05
2018,5/22/2018,5/13/2018,10.5,FM,2,24.8,141,18.05
2018,5/22/2018,5/13/2018,10.6,FM,2,24.8,141,18.05
2018,5/22/2018,5/13/2018,10.6,FM,2,28.3,141,18.05
2018,5/22/2018,5/13/2018,10.7,FM,2,24.8,141,18.05
2018,5/22/2018,5/13/2018,10.7,FM,2,24.8,141,18.05
2018,5/22/2018,5/12/2018,10.8,FM,2,24.8,141,18.05
2018,5/22/2018,5/12/2018,10.8,FM,2,24.8,141,18.05
2018,5/22/2018,5/12/2018,10.8,FM,2,24.8,141,18.05
2018,5/22/2018,5/12/2018,10.9,FM,2,24.8,141,18.05
2018,5/22/2018,5/12/2018,11,FM,2,24.8,141,18.05
2018,5/22/2018,5/12/2018,11,FM,2,24.8,141,18.05
2018,5/22/2018,5/12/2018,11,FM,2,24.8,141,18.05
2018,5/22/2018,5/12/2018,11,FM,2,24.8,141,18.05
2018,5/22/2018,5/12/2018,11,FM,2,24.8,141,18.05
2018,5/22/2018,5/12/2018,11,FM,2,115.,141,18.05
2018,5/22/2018,5/11/2018,11.1,FM,2,24.8,141,18.05
2018,5/22/2018,5/11/2018,11.1,FM,2,24.8,141,18.05
2018,5/22/2018,5/11/2018,11.1,FM,2,24.8,141,18.05
2018,5/22/2018,5/11/2018,11.1,FM,2,24.8,141,18.05
2018,5/22/2018,5/11/2018,11.1,FM,2,103.5,141,18.05
2018,5/22/2018,5/10/2018,11.5,FM,2,24.8,141,18.05
2018,5/22/2018,5/10/2018,11.6,FM,2,24.8,141,18.05
2018,5/22/2018,5/9/2018,11.7,FM,2,24.8,141,18.05
2018,5/22/2018,5/9/2018,11.7,FM,2,24.8,141,18.05
2018,5/22/2018,5/9/2018,11.9,FM,2,28.3,141,18.05
2018,5/22/2018,5/8/2018,12,FM,2,24.8,141,18.05
2018,5/22/2018,5/8/2018,12.1,FM,2,24.8,141,18.05
2018,5/22/2018,5/7/2018,12.4,FM,2,24.8,141,18.05
2018,5/22/2018,5/7/2018,12.5,FM,2,24.8,141,18.05
2018,5/22/2018,5/6/2018,12.6,FM,2,24.8,141,18.05
2018,5/22/2018,5/6/2018,12.7,FM,2,24.8,141,18.05
2018,5/22/2018,5/5/2018,13,FM,2,32.3,141,18.05
2018,5/22/2018,4/27/2018,15.4,FM,2,24.8,141,18.05
2018,5/22/2018,4/26/2018,15.8,FM,2,24.8,141,18.05
2018,5/23/2018,5/16/2018,10,FM,2,17.7,142,18.02803615
2018,5/23/2018,5/14/2018,10.5,FM,2,17.7,142,18.02803615
2018,5/23/2018,5/14/2018,10.5,FM,2,21.2,142,18.02803615
2018,5/23/2018,5/13/2018,11,FM,2,21.2,142,18.02803615
2018,5/23/2018,5/12/2018,11.3,FM,2,17.7,142,18.02803615
2018,5/23/2018,5/11/2018,11.4,FM,2,17.7,142,18.02803615
2018,5/23/2018,5/11/2018,11.4,FM,2,17.7,142,18.02803615
2018,5/23/2018,5/11/2018,11.4,FM,2,17.7,142,18.02803615
2018,5/23/2018,5/11/2018,11.5,FM,2,17.7,142,18.02803615
2018,5/23/2018,5/11/2018,11.6,FM,2,17.7,142,18.02803615
2018,5/23/2018,5/11/2018,11.6,FM,2,17.7,142,18.02803615
2018,5/23/2018,5/10/2018,11.8,FM,2,17.7,142,18.02803615
2018,5/23/2018,5/9/2018,12,FM,2,17.7,142,18.02803615
2018,5/23/2018,5/9/2018,12,FM,2,17.7,142,18.02803615
2018,5/23/2018,5/9/2018,12,FM,2,17.7,142,18.02803615
2018,5/23/2018,5/9/2018,12.2,FM,2,94.5,142,18.02803615
2018,5/23/2018,5/8/2018,12.3,FM,2,17.7,142,18.02803615
2018,5/23/2018,5/7/2018,12.6,FM,2,17.7,142,18.02803615
2018,5/24/2018,5/20/2018,9.2,FM,2,10.3,143,18.16914615
2018,5/24/2018,5/19/2018,9.4,FM,2,10.3,143,18.16914615
2018,5/24/2018,5/19/2018,9.5,FM,2,5.8,143,18.16914615
2018,5/24/2018,5/18/2018,9.8,FM,2,3.3,143,18.16914615
2018,5/24/2018,5/17/2018,10,FM,2,10.3,143,18.16914615
2018,5/24/2018,5/17/2018,10,FM,2,10.3,143,18.16914615
2018,5/24/2018,5/17/2018,10,FM,2,10.3,143,18.16914615
2018,5/24/2018,5/17/2018,10,FM,2,10.3,143,18.16914615
2018,5/24/2018,5/17/2018,10.1,FM,2,3.3,143,18.16914615
2018,5/24/2018,5/17/2018,10.1,FM,2,5.8,143,18.16914615
2018,5/24/2018,5/17/2018,10.1,FM,2,5.8,143,18.16914615
2018,5/24/2018,5/17/2018,10.1,FM,2,5.8,143,18.16914615
2018,5/24/2018,5/16/2018,10.3,FM,2,5.8,143,18.16914615
2018,5/24/2018,5/16/2018,10.3,FM,2,5.8,143,18.16914615
2018,5/24/2018,5/15/2018,10.5,FM,2,3.3,143,18.16914615
2018,5/24/2018,5/15/2018,10.5,FM,2,5.8,143,18.16914615
2018,5/24/2018,5/15/2018,10.5,FM,2,10.3,143,18.16914615
2018,5/24/2018,5/15/2018,10.5,FM,2,10.3,143,18.16914615
2018,5/24/2018,5/15/2018,10.5,FM,2,10.3,143,18.16914615
2018,5/24/2018,5/15/2018,10.6,FM,2,3.3,143,18.16914615
2018,5/24/2018,5/15/2018,10.6,FM,2,5.8,143,18.16914615
2018,5/24/2018,5/15/2018,10.6,FM,2,5.8,143,18.16914615
2018,5/24/2018,5/15/2018,10.6,FM,2,10.3,143,18.16914615
2018,5/24/2018,5/15/2018,10.6,FM,2,10.3,143,18.16914615
2018,5/24/2018,5/15/2018,10.6,FM,2,10.3,143,18.16914615
2018,5/24/2018,5/15/2018,10.6,FM,2,79.3,143,18.16914615
2018,5/24/2018,5/15/2018,10.7,FM,2,3.3,143,18.16914615
2018,5/24/2018,5/15/2018,10.7,FM,2,5.8,143,18.16914615
2018,5/24/2018,5/15/2018,10.7,FM,2,10.3,143,18.16914615
2018,5/24/2018,5/15/2018,10.7,FM,2,10.3,143,18.16914615
2018,5/24/2018,5/14/2018,10.8,FM,2,3.3,143,18.16914615
2018,5/24/2018,5/14/2018,10.8,FM,2,10.3,143,18.16914615
2018,5/24/2018,5/14/2018,10.8,FM,2,10.3,143,18.16914615
2018,5/24/2018,5/14/2018,10.8,FM,2,10.3,143,18.16914615
2018,5/24/2018,5/14/2018,10.9,FM,2,3.3,143,18.16914615
2018,5/24/2018,5/14/2018,10.9,FM,2,5.8,143,18.16914615
2018,5/24/2018,5/14/2018,10.9,FM,2,79.3,143,18.16914615
2018,5/24/2018,5/14/2018,11,FM,2,3.3,143,18.16914615
2018,5/24/2018,5/14/2018,11,FM,2,3.3,143,18.16914615
2018,5/24/2018,5/14/2018,11,FM,2,10.3,143,18.16914615
2018,5/24/2018,5/14/2018,11,FM,2,10.3,143,18.16914615
2018,5/24/2018,5/14/2018,11,FM,2,10.3,143,18.16914615
2018,5/24/2018,5/14/2018,11,FM,2,77.4,143,18.16914615
2018,5/24/2018,5/13/2018,11.1,FM,2,5.8,143,18.16914615
2018,5/24/2018,5/13/2018,11.1,FM,2,5.8,143,18.16914615
2018,5/24/2018,5/13/2018,11.1,FM,2,10.3,143,18.16914615
2018,5/24/2018,5/13/2018,11.1,FM,2,10.3,143,18.16914615
2018,5/24/2018,5/13/2018,11.2,FM,2,3.3,143,18.16914615
2018,5/24/2018,5/13/2018,11.2,FM,2,3.3,143,18.16914615
2018,5/24/2018,5/13/2018,11.2,FM,2,5.8,143,18.16914615
2018,5/24/2018,5/13/2018,11.2,FM,2,5.8,143,18.16914615
2018,5/24/2018,5/13/2018,11.3,FM,2,3.3,143,18.16914615
2018,5/24/2018,5/13/2018,11.3,FM,2,3.3,143,18.16914615
2018,5/24/2018,5/13/2018,11.3,FM,2,5.8,143,18.16914615
2018,5/24/2018,5/13/2018,11.3,FM,2,10.3,143,18.16914615
2018,5/24/2018,5/13/2018,11.3,FM,2,10.3,143,18.16914615
2018,5/24/2018,5/13/2018,11.3,FM,2,10.3,143,18.16914615
2018,5/24/2018,5/12/2018,11.4,FM,2,3.3,143,18.16914615
2018,5/24/2018,5/12/2018,11.4,FM,2,5.8,143,18.16914615
2018,5/24/2018,5/12/2018,11.4,FM,2,10.3,143,18.16914615
2018,5/24/2018,5/12/2018,11.4,FM,2,81.7,143,18.16914615
2018,5/24/2018,5/12/2018,11.5,FM,2,3.3,143,18.16914615
2018,5/24/2018,5/12/2018,11.5,FM,2,5.8,143,18.16914615
2018,5/24/2018,5/12/2018,11.5,FM,2,5.8,143,18.16914615
2018,5/24/2018,5/12/2018,11.5,FM,2,10.3,143,18.16914615
2018,5/24/2018,5/12/2018,11.6,FM,2,3.3,143,18.16914615
2018,5/24/2018,5/11/2018,11.8,FM,2,5.8,143,18.16914615
2018,5/24/2018,5/11/2018,11.9,FM,2,3.3,143,18.16914615
2018,5/24/2018,5/11/2018,11.9,FM,2,10.3,143,18.16914615
2018,5/24/2018,5/10/2018,12,FM,2,5.8,143,18.16914615
2018,5/24/2018,5/10/2018,12,FM,2,10.3,143,18.16914615
2018,5/24/2018,5/10/2018,12.2,FM,2,3.3,143,18.16914615
2018,5/24/2018,5/9/2018,12.3,FM,2,3.3,143,18.16914615
2018,5/24/2018,5/9/2018,12.3,FM,2,5.8,143,18.16914615
2018,5/24/2018,5/8/2018,12.6,FM,2,5.8,143,18.16914615
2018,5/24/2018,5/8/2018,12.6,FM,2,79.3,143,18.16914615
2018,5/24/2018,5/8/2018,12.6,FM,2,79.3,143,18.16914615
2018,5/24/2018,5/8/2018,12.7,FM,2,5.8,143,18.16914615
2018,5/24/2018,5/8/2018,12.8,FM,2,3.3,143,18.16914615
2018,5/24/2018,5/6/2018,13.2,FM,2,3.3,143,18.16914615
2018,5/24/2018,5/5/2018,13.5,FM,2,79.3,143,18.16914615
2018,5/30/2018,5/22/2018,10.2,FM,2,-17,149,19.02478692
2018,5/30/2018,5/21/2018,10.6,FM,2,-17,149,19.02478692
2018,5/30/2018,5/20/2018,10.8,FM,2,-17,149,19.02478692
2018,5/30/2018,5/14/2018,12.7,FM,2,-17,149,19.02478692
2018,6/5/2018,5/28/2018,10.3,FM,2,179.8,155,19.94128077
2018,6/5/2018,5/27/2018,10.5,FM,2,169.,155,19.94128077
2018,6/5/2018,5/27/2018,10.7,FM,2,169.,155,19.94128077
2018,6/5/2018,5/26/2018,10.8,FM,2,169.,155,19.94128077
2018,6/5/2018,5/26/2018,10.9,FM,2,169.,155,19.94128077
2018,6/5/2018,5/26/2018,10.9,FM,2,169.,155,19.94128077
2018,6/5/2018,5/26/2018,11,FM,2,169.,155,19.94128077
2018,6/5/2018,5/26/2018,11,FM,2,170.4,155,19.94128077
2018,6/5/2018,5/25/2018,11.2,FM,2,178.2,155,19.94128077
2018,6/5/2018,5/24/2018,11.4,FM,2,169.,155,19.94128077
2018,6/5/2018,5/24/2018,11.5,FM,2,169.,155,19.94128077
2018,6/5/2018,5/23/2018,11.8,FM,2,169.,155,19.94128077
2018,6/5/2018,5/22/2018,12.1,FM,2,170.4,155,19.94128077
2018,6/5/2018,5/21/2018,12.5,FM,2,178.2,155,19.94128077
2018,6/5/2018,5/20/2018,12.8,FM,2,169.,155,19.94128077
2018,6/6/2018,5/31/2018,9.8,FM,2,149.3,156,20.06170923
2018,6/6/2018,5/30/2018,9.9,FM,2,149.3,156,20.06170923
2018,6/6/2018,5/30/2018,9.9,FM,2,149.3,156,20.06170923
2018,6/6/2018,5/30/2018,10.1,FM,2,149.3,156,20.06170923
2018,6/6/2018,5/29/2018,10.2,FM,2,149.3,156,20.06170923
2018,6/6/2018,5/29/2018,10.3,FM,2,149.3,156,20.06170923
2018,6/6/2018,5/29/2018,10.4,FM,2,149.3,156,20.06170923
2018,6/6/2018,5/27/2018,10.8,FM,2,149.3,156,20.06170923
2018,6/6/2018,5/27/2018,10.8,FM,2,151.,156,20.06170923
2018,6/6/2018,5/27/2018,10.9,FM,2,154.1,156,20.06170923
2018,6/6/2018,5/25/2018,11.5,FM,2,152.2,156,20.06170923
2018,6/6/2018,5/25/2018,11.5,FM,2,152.2,156,20.06170923
2018,6/6/2018,5/22/2018,12.5,FM,2,158.6,156,20.06170923
2018,6/6/2018,5/20/2018,13,FM,2,151.,156,20.06170923
2018,6/7/2018,5/27/2018,11.3,FM,2,159.8,157,20.10496
2018,6/7/2018,5/27/2018,11.3,FM,2,161.3,157,20.10496
2018,6/7/2018,5/25/2018,11.9,FM,2,161.3,157,20.10496
2018,6/9/2018,6/2/2018,10,FM,2,75.8,159,20.33991462
2018,6/9/2018,6/1/2018,10.2,FM,2,75.8,159,20.33991462
2018,6/9/2018,5/30/2018,11,FM,2,74.5,159,20.33991462
2018,6/9/2018,5/29/2018,11.1,FM,2,75.8,159,20.33991462
2018,6/9/2018,5/28/2018,11.4,FM,2,74.5,159,20.33991462
2018,6/9/2018,5/28/2018,11.5,FM,2,74.5,159,20.33991462
2018,6/10/2018,6/4/2018,9.6,FM,2,57.9,160,20.43982769
2018,6/10/2018,6/3/2018,9.9,FM,2,57.9,160,20.43982769
2018,6/10/2018,6/3/2018,9.9,FM,2,57.9,160,20.43982769
2018,6/10/2018,6/3/2018,10,FM,2,57.9,160,20.43982769
2018,6/10/2018,6/3/2018,10,FM,2,57.9,160,20.43982769
2018,6/10/2018,6/3/2018,10,FM,2,63.4,160,20.43982769
2018,6/10/2018,6/3/2018,10,FM,2,68.4,160,20.43982769
2018,6/10/2018,6/3/2018,10.1,FM,2,63.4,160,20.43982769
2018,6/10/2018,6/2/2018,10.2,FM,2,57.9,160,20.43982769
2018,6/10/2018,6/2/2018,10.3,FM,2,57.9,160,20.43982769
2018,6/10/2018,6/2/2018,10.4,FM,2,57.9,160,20.43982769
2018,6/10/2018,6/2/2018,10.4,FM,2,57.9,160,20.43982769
2018,6/10/2018,6/2/2018,10.4,FM,2,57.9,160,20.43982769
2018,6/10/2018,6/2/2018,10.4,FM,2,63.4,160,20.43982769
2018,6/10/2018,6/2/2018,10.4,FM,2,63.4,160,20.43982769
2018,6/10/2018,6/1/2018,10.5,FM,2,57.9,160,20.43982769
2018,6/10/2018,6/1/2018,10.5,FM,2,57.9,160,20.43982769
2018,6/10/2018,6/1/2018,10.5,FM,2,57.9,160,20.43982769
2018,6/10/2018,6/1/2018,10.5,FM,2,57.9,160,20.43982769
2018,6/10/2018,6/1/2018,10.5,FM,2,63.4,160,20.43982769
2018,6/10/2018,6/1/2018,10.6,FM,2,57.9,160,20.43982769
2018,6/10/2018,6/1/2018,10.6,FM,2,57.9,160,20.43982769
2018,6/10/2018,6/1/2018,10.6,FM,2,63.4,160,20.43982769
2018,6/10/2018,6/1/2018,10.6,FM,2,63.4,160,20.43982769
2018,6/10/2018,6/1/2018,10.7,FM,2,57.9,160,20.43982769
2018,6/10/2018,6/1/2018,10.7,FM,2,57.9,160,20.43982769
2018,6/10/2018,6/1/2018,10.7,FM,2,63.4,160,20.43982769
2018,6/10/2018,6/1/2018,10.7,FM,2,63.4,160,20.43982769
2018,6/10/2018,6/1/2018,10.7,FM,2,63.8,160,20.43982769
2018,6/10/2018,6/1/2018,10.7,FM,2,68.4,160,20.43982769
2018,6/10/2018,5/31/2018,10.8,FM,2,63.4,160,20.43982769
2018,6/10/2018,5/31/2018,10.9,FM,2,57.9,160,20.43982769
2018,6/10/2018,5/31/2018,11,FM,2,57.9,160,20.43982769
2018,6/10/2018,5/31/2018,11,FM,2,57.9,160,20.43982769
2018,6/10/2018,5/31/2018,11,FM,2,63.4,160,20.43982769
2018,6/10/2018,5/30/2018,11.1,FM,2,57.9,160,20.43982769
2018,6/10/2018,5/30/2018,11.1,FM,2,63.4,160,20.43982769
2018,6/10/2018,5/30/2018,11.2,FM,2,57.9,160,20.43982769
2018,6/10/2018,5/30/2018,11.2,FM,2,63.8,160,20.43982769
2018,6/10/2018,5/30/2018,11.3,FM,2,57.9,160,20.43982769
